seq_id	pred	ARG	alkaloids with antibiotic activity	aminocoumarin	aminoglycoside	beta-lactam	diaminopyrimidine	disinfecting agents and antiseptics	fluoroquinolone	glycopeptide	lincosamide	macrolide	nitroimidazole	nucleoside	peptide	phenicol	pleuromutilin	rifamycin	streptogramin	sulfonamide	sulfone	tetracycline	others
P52643|UNIPROT|nonARG		0.0034561073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q2GEG6|UNIPROT|nonARG		0.00010061522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q56194|UNIPROT|nonARG		0.07609482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A3MM55|UNIPROT|nonARG		0.00012394482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A8AZ72|UNIPROT|nonARG		0.002934377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q1CRZ4|UNIPROT|nonARG		0.20245488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_057521930|ARGMiner|beta-lactam	beta-lactam	0.99866676	7.645793630217668e-06	1.417368639522465e-05	0.0001974450278794393	0.9990572333335876	3.875767288263887e-05	4.738921779789962e-05	6.57158307149075e-05	0.00011662238102871925	0.0005572328227572143	0.0003284730773884803	1.6326555851264857e-05	9.688627869763877e-06	0.00013992156891617924	0.00019464695651549846	3.19271712214686e-05	1.8831835404853337e-05	0.00048313356819562614	1.5901065125945024e-05	1.5863335647736676e-05	0.0001436091843061149	0.0004750290245283395
A9N8K1|UNIPROT|nonARG		0.0004937325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B7GQG1|UNIPROT|nonARG		0.00062336726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q3ZXC6|UNIPROT|nonARG		0.0011971855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J2LA85|HMDARG|peptide	peptide	0.99914515	0.00011319972691126168	9.607437823433429e-05	7.88781835581176e-05	4.766541678691283e-05	1.7966702216654085e-05	3.2723197364248335e-05	0.0004136878123972565	3.556866431608796e-05	6.694404146401212e-05	3.931153332814574e-05	3.3095278922701254e-05	1.82084822881734e-05	0.9999145269393921	0.00018472096417099237	4.243535386194708e-06	1.7450593077228405e-05	2.1972360627842136e-05	4.5055377995595336e-05	4.756358976010233e-06	9.022195445140824e-05	0.0004365382483229041
Q5E0F1|UNIPROT|nonARG		0.00034909748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A9AMD5|UNIPROT|nonARG		0.00060401036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAE48335_2|CARD|aminoglycoside	aminoglycoside	0.9982358	1.574598536535632e-05	1.8518181605031714e-05	0.999390721321106	0.00045053090434521437	0.00014945257862564176	0.0003889179206453264	0.0006606221431866288	0.0002533947117626667	9.619620686862618e-05	0.0005177512066438794	3.4855522244470194e-05	0.00036825911956839263	2.6590645575197414e-05	0.0008412130991928279	1.1058384188800119e-05	1.678477019595448e-05	0.0003734766214620322	0.0001668609183980152	2.6754683858598582e-05	0.00044226928730495274	0.0005914788343943655
Q8G6D8|UNIPROT|nonARG		0.00077850727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A1TP96|UNIPROT|nonARG		0.0003623727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q0SM07|UNIPROT|nonARG		0.0011487063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_031786005|ARGMiner|beta-lactam	beta-lactam	0.996691	8.760102900851052e-06	1.5617104509146884e-05	0.00017529855540487915	0.9991457462310791	4.6130953705869615e-05	5.708625030820258e-05	7.724652095930651e-05	0.00014368272968567908	0.000586751673836261	0.0004446153179742396	1.6326555851264857e-05	9.688627869763877e-06	0.0001769650261849165	0.0002461957628838718	2.876175676647108e-05	1.8186894521932118e-05	0.0004610407631844282	1.5901065125945024e-05	1.5863335647736676e-05	0.00013385927013587207	0.00041169754695147276
Q5HEN5|UNIPROT|nonARG		0.2924536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_049386685|ARGMiner|beta-lactam	beta-lactam	0.9977931	1.0060327440442052e-05	1.4761390048079193e-05	0.00021319222287274897	0.9990684390068054	3.1065454095369205e-05	4.925993562210351e-05	5.2282623073551804e-05	0.00015236028411891311	0.00039099654532037675	0.00042105457396246493	1.6326555851264857e-05	9.688627869763877e-06	0.00020334823057055473	0.00014685888891108334	4.047084803460166e-05	1.9709996195160784e-05	0.0004585523856803775	2.1682319129467942e-05	1.5863335647736676e-05	0.00014182119048200548	0.0005275450530461967
P66703|UNIPROT|nonARG		4.7538677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A7FKJ7|UNIPROT|nonARG		0.97958755	0.0002461783878970891	0.0018902771407738328	0.0010533559834584594	0.005020890384912491	0.0002000336826313287	0.00028495691367425025	0.11888325959444046	1.5213149708870333e-05	0.0006462589954026043	0.20405098795890808	3.0422193958656862e-05	2.14823849091772e-05	0.00040811492362990975	0.004505160264670849	4.873579200648237e-06	0.00011923225247301161	8.859416266204789e-05	0.0005558464326895773	7.362340966210468e-06	0.004437822848558426	0.044679537415504456
A0A0A7TU30|HMDARG|peptide	peptide	0.9995271	7.110736623872072e-05	0.0001037605688907206	8.185685146600008e-05	3.892479799105786e-05	1.792568036762532e-05	1.9804034309345298e-05	0.00019206354045309126	3.9609905797988176e-05	8.728149259695783e-05	7.18264200259e-05	3.3095278922701254e-05	1.7119651602115482e-05	0.9999483823776245	4.387318040244281e-05	4.346479727246333e-06	2.3258835426531732e-05	5.983655137242749e-05	2.9975102734169923e-05	5.409095592767699e-06	8.810080908006057e-05	0.0004116267373319715
P0A2N6|UNIPROT|nonARG		0.0006793157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B6IZN7|UNIPROT|nonARG		9.965122e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P27300|UNIPROT|nonARG		0.0002890994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A145IKI7|HMDARG|peptide	peptide	0.99983394	3.058264701394364e-05	3.174322409904562e-05	5.7133791415253654e-05	5.8155845181318e-05	1.898157825053204e-05	5.3180356189841405e-05	0.00012378230167087168	2.8988188205403276e-05	3.472149182925932e-05	6.504038901766762e-05	2.679960016394034e-05	4.3908592488151044e-05	0.9998680353164673	6.358485552482307e-05	4.020148935524048e-06	2.0865583792328835e-05	2.3656686607864685e-05	7.138102228054777e-05	1.0259481314278673e-05	9.209245763486251e-05	0.0005075226072221994
G5MKX7|HMDARG|peptide	peptide	0.9988418	1.802964288799558e-05	9.515314741292968e-05	6.872491212561727e-05	5.685633004759438e-05	3.445727634243667e-05	0.00012127284571761265	0.0001510246511315927	1.859486110333819e-05	7.379541784757748e-05	0.00019881845219060779	1.7154248780570924e-05	2.3023188987281173e-05	0.999663233757019	7.850052497815341e-05	4.5904771468485706e-06	3.185500099789351e-05	5.265794970910065e-05	9.910188236972317e-05	1.014388271869393e-05	0.00012449109635781497	0.0013073786394670606
A0A0X4EP37|HMDARG|peptide	peptide	0.9997812	3.1098115869099274e-05	2.7782341931015253e-05	5.694971696357243e-05	7.076332258293405e-05	2.1958285287837498e-05	3.93623995478265e-05	0.00014893330808263272	3.568894317140803e-05	3.2699492294341326e-05	6.913145625730976e-05	2.679960016394034e-05	2.86454214801779e-05	0.9997760653495789	3.616896356106736e-05	4.429738510225434e-06	1.6354075341951102e-05	2.847068572009448e-05	6.267988646868616e-05	1.0167010259465314e-05	9.405805030837655e-05	0.0004387763037811965
A7FHP6|UNIPROT|nonARG		0.018705742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0P8HSL1|HMDARG|peptide	peptide	0.9986921	2.5118548364844173e-05	5.1190923841204494e-05	6.296252831816673e-05	2.9890978112234734e-05	2.146074257325381e-05	7.506044494220987e-05	0.0003158452454954386	1.9793989849858917e-05	0.0001809932291507721	0.00011179830471519381	3.3095278922701254e-05	4.07861516578123e-05	0.9995927214622498	2.7959355065831915e-05	4.529046691459371e-06	3.0196859370335005e-05	6.681992817902938e-05	0.00013468469842337072	1.0821336218214128e-05	0.00012744878767989576	0.0010662691202014685
O84242|UNIPROT|nonARG		0.0004769085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
T2PZF5|HMDARG|peptide	peptide	0.99773633	1.6351907106582075e-05	0.000167085396242328	6.878739804960787e-05	4.4303411414148286e-05	2.7553578547667712e-05	0.00014345260569825768	0.0003302896802779287	2.0034149201819673e-05	0.00026963025447912514	0.00015269886353053153	2.1184119759709574e-05	2.3595624952577055e-05	0.9997217059135437	8.928588795242831e-05	4.8097685976244975e-06	3.619515337049961e-05	4.0114882722264156e-05	0.00010796551214298233	1.1075069778598845e-05	0.00010385837231297046	0.0013974281027913094
A0A0J1LVE6|HMDARG|peptide	peptide	0.9984347	2.1626829038723372e-05	4.575989078148268e-05	4.02337645937223e-05	3.710346209118143e-05	2.1781819668831304e-05	9.571792179485783e-05	0.0004010820703115314	2.0673378458013758e-05	0.0003154089499730617	0.0001438782346667722	3.3095278922701254e-05	3.133128848276101e-05	0.999460756778717	2.04619973374065e-05	4.6859959184075706e-06	2.2805041226092726e-05	7.595312490593642e-05	0.00014116091188043356	1.055263328453293e-05	0.00019766503828577697	0.0008111580391414464
A0A0E8XG89|HMDARG|peptide	peptide	0.99986565	3.702930553117767e-05	0.00011176823318237439	4.7727367928018793e-05	3.635220127762295e-05	1.9092449292656966e-05	2.1632524294545874e-05	0.0003477755526546389	2.2578171410714276e-05	0.00018083900795318186	0.0001610622275620699	3.3095278922701254e-05	7.6132550930196885e-06	0.9998674392700195	7.613419438712299e-05	4.323551820561988e-06	1.72682739503216e-05	8.842130773700774e-05	6.614234007429332e-05	6.251664672163315e-06	7.261961582116783e-05	0.0003099206951446831
A0A0J6AJ04|HMDARG|peptide	peptide	0.99985087	9.568279347149655e-05	3.7662728573195636e-05	3.727394141606055e-05	7.788432412780821e-05	1.745268855302129e-05	3.173478035023436e-05	0.00033386709401383996	2.0800973288714886e-05	9.337590745417401e-05	9.29516099859029e-05	3.3861317206174135e-05	1.0045811905001756e-05	0.9999233484268188	0.00010188755550188944	4.903766694042133e-06	5.305018203216605e-05	2.3643468011869118e-05	2.218891131633427e-05	4.9270643103227485e-06	0.00011168108903802931	0.0004967132699675858
Q81TH8|UNIPROT|nonARG		0.032821227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G9Z0X9|HMDARG|peptide	peptide	0.9994295	1.784716369002126e-05	2.6528032321948558e-05	4.5780052460031584e-05	6.447472696891055e-05	1.5816192899364978e-05	3.303584162495099e-05	0.00033756741322577	3.8434511225204915e-05	4.3551495764404535e-05	7.458901382051408e-05	2.9105389330652542e-05	2.4061731892288662e-05	0.9997965693473816	3.186712638125755e-05	4.311442353355233e-06	5.571363362832926e-05	2.4271475922432728e-05	2.7278767447569408e-05	8.229147169913631e-06	0.00017496741202194244	0.0022149886935949326
A0A100V1K6|HMDARG|peptide	peptide	0.99869615	2.1507559722522274e-05	5.380822403822094e-05	6.105046486482024e-05	3.28799505950883e-05	2.9853119485778734e-05	9.631764987716451e-05	0.0004516857152339071	2.2102070943219587e-05	0.00018651790742296726	9.830045746639371e-05	3.3095278922701254e-05	3.8843554648337886e-05	0.9997976422309875	3.008444036822766e-05	4.794582309841644e-06	3.136444138363004e-05	7.3867297032848e-05	0.00011337742762407288	1.0341623237763997e-05	0.0001184621942229569	0.0011529454495757818
A0A085A2L1|HMDARG|peptide	peptide	0.9996588	4.241134229232557e-05	3.6319386708782986e-05	7.019902113825083e-05	3.183541411999613e-05	1.927184894157108e-05	4.528756471700035e-05	0.000287905364530161	2.8142436349298805e-05	5.693505590897985e-05	7.218141399789602e-05	2.679960016394034e-05	3.9543636376038194e-05	0.9998840093612671	4.802710463991389e-05	4.6173649934644345e-06	2.4310533262905665e-05	3.247815402573906e-05	3.929635204258375e-05	1.0923143236141186e-05	0.00016612207400612533	0.0008000389789231122
A0A0F1DC61|HMDARG|peptide	peptide	0.9997559	2.7351677999831736e-05	2.1011010176152922e-05	6.9217145210132e-05	7.300602010218427e-05	1.944501491379924e-05	4.264384915586561e-05	0.0001300692674703896	3.2915588235482574e-05	2.5495370209682733e-05	8.687866647960618e-05	2.679960016394034e-05	2.8685961297014728e-05	0.9997887015342712	6.680616206722334e-05	4.020148935524048e-06	1.9778968635364436e-05	2.7944000976276584e-05	8.802405500318855e-05	9.972703992389143e-06	0.00010844509961316362	0.00046928998199291527
Q7N3Q0|UNIPROT|nonARG		0.0024592972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C3L6U1|UNIPROT|nonARG		0.0004374063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q5QVR9|UNIPROT|nonARG		0.0007800422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0J1NDE4|HMDARG|peptide	peptide	0.99814546	2.3338667233474553e-05	5.160371802048758e-05	6.0074169596191496e-05	4.6211400331230834e-05	2.017910810536705e-05	8.32279838505201e-05	0.0005156690604053438	2.0384517483762465e-05	0.00014831202861387283	0.00010735581599874422	3.3095278922701254e-05	2.8156262487755157e-05	0.9997695088386536	5.108919140184298e-05	4.529046691459371e-06	2.431234133837279e-05	6.26019318588078e-05	0.00013865040091332048	1.0001629561884329e-05	0.00013564605615101755	0.0012824543518945575
A0A0B2TCZ3|HMDARG|peptide	peptide	0.99965096	9.378926188219339e-05	1.84620021173032e-05	5.0074817409040406e-05	5.4586256737820804e-05	1.8694985556066968e-05	4.6261709940154105e-05	0.0002154465764760971	2.6124636860913597e-05	0.00017042156832758337	0.00013305475295055658	3.3861317206174135e-05	1.0581233254924882e-05	0.9998795986175537	0.0003775250806938857	5.662079274770804e-06	4.309538780944422e-05	6.204280361998826e-05	4.446586171980016e-05	5.4900278882996645e-06	0.00017173112428281456	0.000681155186612159
A0A094ULT8|HMDARG|peptide	peptide	0.9997458	6.8853230914101e-05	0.00010812881373567507	7.279482088051736e-05	6.489430234069005e-05	2.5275530788348988e-05	1.7735894289216958e-05	0.0004186992591712624	2.2922980861039832e-05	0.0001366201468044892	4.988497676094994e-05	2.679960016394034e-05	7.001694029895589e-06	0.9998290538787842	0.00010813191329361871	4.306926257413579e-06	3.101726179011166e-05	6.326961010927334e-05	4.076068216818385e-05	5.070668521511834e-06	6.342516280710697e-05	0.0003151213168166578
A0A0F0Y9B4|HMDARG|peptide	peptide	0.9998909	3.2096846553031355e-05	3.6759618524229154e-05	5.1944389269920066e-05	6.073938129702583e-05	2.1203766664257273e-05	5.3077506890986115e-05	0.00016168001457117498	2.5074607037822716e-05	4.3815023673232645e-05	7.838883902877569e-05	2.679960016394034e-05	2.09522622753866e-05	0.9997664093971252	5.795620381832123e-05	3.836858013528399e-06	2.8211952667334117e-05	5.9187092119827867e-05	4.987051579519175e-05	1.0167010259465314e-05	0.0001569530286360532	0.0005421069217845798
A0A0T9T7L7|HMDARG|peptide	peptide	0.99983823	6.0566213505808264e-05	0.00011227756476728246	4.651900599128567e-05	5.604166290140711e-05	3.0071216315263882e-05	1.4392122466233559e-05	0.0004285022150725126	3.5154662327840924e-05	7.924844976514578e-05	3.116322113783099e-05	2.679960016394034e-05	9.907267667585984e-06	0.9999048709869385	0.00010247462341794744	4.506680852500722e-06	3.0615330615546554e-05	6.818252586526796e-05	7.44551289244555e-05	5.557592885452323e-06	5.466100265039131e-05	0.00047924768296070397
C8SZL3|HMDARG|peptide	peptide	0.9994816	3.1014718842925504e-05	4.592855475493707e-05	3.787913374253549e-05	3.181028660037555e-05	2.4885410311981104e-05	3.417189509491436e-05	0.00032373543945141137	3.353117426740937e-05	8.405717380810529e-05	5.95897545281332e-05	2.679960016394034e-05	4.73556065117009e-05	0.9997336268424988	3.260964876972139e-05	4.058496870129602e-06	6.03163534833584e-05	5.461640466819517e-05	3.595461021177471e-05	1.1466371688584331e-05	8.51481527206488e-05	0.0005883763078600168
A0A0U1I036|HMDARG|peptide	peptide	0.9999018	4.453719884622842e-05	6.043046232662164e-05	4.700045246863738e-05	5.1385537517489865e-05	3.273437323514372e-05	1.7415313777746633e-05	0.0004442960489541292	2.663940358615946e-05	0.00011752552381949499	4.007481038570404e-05	2.679960016394034e-05	8.640541636850685e-06	0.9998946189880371	0.00012678393977694213	4.126428393647075e-06	2.407894680800382e-05	7.589506276417524e-05	4.6151992137311026e-05	5.557592885452323e-06	3.9327092963503674e-05	0.00027730772853828967
V5ALM1|HMDARG|peptide	peptide	0.9997657	1.987401810765732e-05	2.1620602637995034e-05	4.557189458864741e-05	4.368956069811247e-05	2.6953412088914774e-05	3.7576053728116676e-05	0.00022981020447332412	3.654347165138461e-05	2.9876700864406303e-05	0.00012511493696365505	2.679960016394034e-05	3.062987525481731e-05	0.9998626708984375	2.7716843760572374e-05	4.390607500681654e-06	2.2282300051301718e-05	3.142387140542269e-05	5.2331957704154775e-05	1.0128281246579718e-05	0.0001341114693786949	0.0012079518055543303
A7MLI3|UNIPROT|nonARG		0.013266563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A090UKU1|HMDARG|peptide	peptide	0.99778	1.69679697137326e-05	4.485367753659375e-05	4.72791216452606e-05	2.9980192266521044e-05	2.7243204385740682e-05	0.00015800369146745652	0.0003460526349954307	2.2415269995690323e-05	0.00012519070878624916	8.807459380477667e-05	3.3095278922701254e-05	3.0066887120483443e-05	0.9997979998588562	3.438027488300577e-05	4.529046691459371e-06	3.136444138363004e-05	4.154072667006403e-05	0.00011572419316507876	1.0919758096861187e-05	0.00010672053758753464	0.0011793329613283277
A0A0E8GZF5|HMDARG|peptide	peptide	0.9995253	8.475444337818772e-05	0.00010170564200961962	6.25070242676884e-05	6.971436232561246e-05	3.7443522160174325e-05	2.2018992240191437e-05	0.0006424993043765426	2.8338443371467292e-05	0.00013427052181214094	3.3928616176126525e-05	2.679960016394034e-05	7.010600711510051e-06	0.9993982315063477	0.00013118995411787182	4.770832219946897e-06	2.2495767552754842e-05	6.302753172349185e-05	9.257001511286944e-05	7.04056401445996e-06	7.833413837943226e-05	0.0002965106687042862
A0A0H3NS18|HMDARG|peptide	peptide	0.99951816	8.201601303881034e-05	9.390551713295281e-05	5.982662332826294e-05	6.548018427565694e-05	3.0306166081572883e-05	2.2493815777124837e-05	0.0008129342459142208	2.7005615265807137e-05	0.0001286322221858427	4.002214700449258e-05	2.679960016394034e-05	6.356287940434413e-06	0.9992510676383972	0.0001362808106932789	4.368292138678953e-06	1.764400258252863e-05	6.0768583352910355e-05	9.358806710224599e-05	6.851996658951975e-06	7.45754296076484e-05	0.00028292767819948494
A0A090T4G1|HMDARG|peptide		0.9142221	2.361311635468155e-05	9.220514584740158e-06	7.04221602063626e-05	9.303133265348151e-05	1.3137288988218643e-05	4.4601252739084885e-05	0.0003336141526233405	8.292986603919417e-05	0.0011106515303254128	0.0008119440753944218	2.6022044039564207e-05	1.5157411326072179e-05	0.29080161452293396	0.0003319646930322051	6.104103704274166e-06	2.5483337594778277e-05	0.0007286570616997778	3.060563904000446e-05	6.555749678227585e-06	0.000392548885429278	0.0006420405115932226
W8U2Y4|HMDARG|peptide	peptide	0.99938095	7.928079867269844e-05	5.502590283867903e-05	5.512090865522623e-05	6.358552491292357e-05	2.3756179871270433e-05	1.6740841601858847e-05	0.00034178540227003396	2.960315759992227e-05	0.00010875141742872074	3.903840479324572e-05	2.679960016394034e-05	7.063591056066798e-06	0.9998666048049927	8.69796349434182e-05	4.506680852500722e-06	2.5898458261508495e-05	6.859612767584622e-05	0.00015307411376852542	5.557592885452323e-06	8.829744911054149e-05	0.00015435602108482271
A9MQT3|UNIPROT|nonARG		0.017336939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0U0X8L3|HMDARG|peptide	peptide	0.9985002	2.649008820299059e-05	9.111995314015076e-05	7.811036630300805e-05	5.1144375902367756e-05	2.5385877961525694e-05	0.0002903739514295012	0.00024973275139927864	1.9422572222538292e-05	0.0005174886900931597	0.00013944860256742686	2.1184119759709574e-05	2.5493376597296447e-05	0.9996572732925415	0.00010597304935799912	4.8097685976244975e-06	4.438401447259821e-05	4.8235444410238415e-05	6.223603850230575e-05	1.1075069778598845e-05	0.00011126016033813357	0.0014794673770666122
A0A094RJH3|HMDARG|peptide	peptide	0.99977475	8.137330587487668e-05	2.0327057427493855e-05	2.8373406166792847e-05	6.846555334050208e-05	2.007239527301863e-05	3.741946420632303e-05	0.0002059172693407163	2.2911681298865005e-05	0.00012426836474332958	0.00010530649160500616	3.3861317206174135e-05	8.222471478802618e-06	0.9998815059661865	0.00012360714026726782	5.196383426664397e-06	3.4304750442970544e-05	4.9324054998578504e-05	4.2779851355589926e-05	4.9270643103227485e-06	0.00012547719234135002	0.00037546581006608903
O34292|UNIPROT|nonARG		0.002330321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A0T9UL33|HMDARG|peptide	peptide	0.99981874	7.589383312733844e-05	5.6117496569640934e-05	5.680787580786273e-05	5.86269234190695e-05	2.6766805603983812e-05	1.916370092658326e-05	0.000689821201376617	2.4945025870692916e-05	0.0001623537391424179	3.002167613885831e-05	2.679960016394034e-05	7.780815394653473e-06	0.9997995495796204	0.00019043675274588168	4.126428393647075e-06	3.288336665718816e-05	9.316272189607844e-05	9.485898044658825e-05	5.070668521511834e-06	8.16345345810987e-05	0.00018776034994516522
A1W2S7|UNIPROT|nonARG		0.00036770065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A8ZRR1|UNIPROT|nonARG		0.000343586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A059XMS6|HMDARG|peptide	peptide	0.99969554	5.0321923481533304e-05	5.7600762374931946e-05	4.224286021781154e-05	5.658576628775336e-05	1.6509271517861634e-05	1.6103911548270844e-05	0.00036520633148029447	4.5377222704701126e-05	8.024525595828891e-05	3.8523314287886024e-05	2.9589273253805004e-05	8.372011507162824e-06	0.9999282360076904	5.856668212800287e-05	4.905530204268871e-06	2.6425899704918265e-05	4.2279654735466465e-05	0.00011695726425386965	1.4786342944717035e-05	5.125114694237709e-05	0.0002476284862495959
A0A0F7HDZ8|HMDARG|peptide	peptide	0.9997496	5.618850627797656e-05	8.424824045505375e-05	6.436384137487039e-05	3.8043017411837354e-05	2.6222380256513134e-05	1.569058258610312e-05	0.00033410656033083797	3.231496884836815e-05	0.00013234362995717674	4.941340739605948e-05	3.3095278922701254e-05	7.893003385106567e-06	0.9998551607131958	6.768648017896339e-05	4.681872724177083e-06	2.6399526177556254e-05	7.697143882978708e-05	0.00010810469393618405	1.4786342944717035e-05	7.201440894277766e-05	0.000474768050480634
A0A0D1KPL2|HMDARG|peptide	peptide	0.9996176	5.4942585848039016e-05	2.6677815185394138e-05	5.833386239828542e-05	2.4940623916336335e-05	1.3455703083309345e-05	1.8195394659414887e-05	0.00041301202145405114	5.028561281505972e-05	0.00012250391591805965	4.56906454928685e-05	3.3095278922701254e-05	2.16121716221096e-05	0.9999016523361206	4.0564118535257876e-05	3.889756953867618e-06	1.5925939806038514e-05	1.9444643839960918e-05	3.7823981983819976e-05	7.925217687443364e-06	0.00011195329716429114	0.0005520822596736252
A0A0G4QFT7|HMDARG|peptide	peptide	0.9997147	3.186700268997811e-05	3.528948582243174e-05	4.249141784384847e-05	6.485816993517801e-05	1.7460713934269734e-05	2.645640961418394e-05	0.0006031420198269188	2.4228715119534172e-05	0.0002278994070366025	0.0001170925097540021	3.3861317206174135e-05	7.362735232163686e-06	0.9998748302459717	6.178231706144288e-05	7.005040970398113e-06	3.1286261219065636e-05	8.981506834970787e-05	4.452063876669854e-05	6.302974725258537e-06	9.905897604767233e-05	0.00044349863310344517
Q15SX7|UNIPROT|nonARG		0.003878573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A0A096KQA5|HMDARG|peptide	peptide	0.99961865	1.0679304068617057e-05	8.226973477576394e-06	1.5717763744760305e-05	1.3303812920639757e-05	9.776477781997528e-06	6.293430942605482e-06	5.430194869404659e-05	3.278298390796408e-05	5.256964504951611e-05	1.056627843354363e-05	2.4326904167537577e-05	4.955158601660514e-06	0.9999738931655884	4.454782174434513e-05	6.794902219553478e-06	9.556449185765814e-06	1.4599118003388867e-05	1.7663278413238004e-05	1.3460259651765227e-05	2.227879303973168e-05	0.00011978495604125783
